In the current study, Hedgehog signaling in tumor related vasculature and microenvironment was examined using human umbilical vein endothelial cells and B16F0 ( murine melanoma) tumors models.	"Hedgehog	22	30	Gene_or_gene_product"	"tumor	44	49	Cancer"	"vasculature	58	69	Multi"	"human umbilical vein endothelial cells	110	148	Cell"	"B16F0	153	158	Cell"	"murine	161	167	Organism"	"melanoma	168	176	Cancer"	"tumors	178	184	Cancer"	"[{""token"": ""Hedgehog"", ""start_span"": 22, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 44, ""end_span"": 49, ""type"": ""Cancer""}, {""token"": ""vasculature"", ""start_span"": 58, ""end_span"": 69, ""type"": ""Multi""}, {""token"": ""human umbilical vein endothelial cells"", ""start_span"": 110, ""end_span"": 148, ""type"": ""Cell""}, {""token"": ""B16F0"", ""start_span"": 153, ""end_span"": 158, ""type"": ""Cell""}, {""token"": ""murine"", ""start_span"": 161, ""end_span"": 167, ""type"": ""Organism""}, {""token"": ""melanoma"", ""start_span"": 168, ""end_span"": 176, ""type"": ""Cancer""}, {""token"": ""tumors"", ""start_span"": 178, ""end_span"": 184, ""type"": ""Cancer""}]"
Interestingly, CDK4 - expressing cells, but not CDK2 - expressing cells, strongly synergize with lack of p27 ( Kip1) to generate pituitary carcinomas that appear with shortened latency and are drastically more aggressive than those arising in p27 ( - / -) mice.	"CDK4	15	19	Gene_or_gene_product"	"cells	33	38	Cell"	"CDK2	48	52	Gene_or_gene_product"	"cells	66	71	Cell"	"p27	105	108	Gene_or_gene_product"	"Kip1	111	115	Gene_or_gene_product"	"pituitary carcinomas	129	149	Cancer"	"p27	243	246	Gene_or_gene_product"	"[{""token"": ""CDK4"", ""start_span"": 15, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""cells"", ""start_span"": 33, ""end_span"": 38, ""type"": ""Cell""}, {""token"": ""CDK2"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Gene_or_gene_product""}, {""token"": ""cells"", ""start_span"": 66, ""end_span"": 71, ""type"": ""Cell""}, {""token"": ""p27"", ""start_span"": 105, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""Kip1"", ""start_span"": 111, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}, {""token"": ""pituitary carcinomas"", ""start_span"": 129, ""end_span"": 149, ""type"": ""Cancer""}, {""token"": ""p27"", ""start_span"": 243, ""end_span"": 246, ""type"": ""Gene_or_gene_product""}]"
Immunohistochemistry examinations in the human surgical specimens have shown that a downregulation of TSP - 1 during the progression of cervical carcinogenesis was accompanied by an emergence in the upregulation of stroma markers, alpha - smooth muscle actin ( alpha - SMA) and desmin.	"human	41	46	Organism"	"surgical specimens	47	65	Cancer"	"TSP - 1	102	109	Gene_or_gene_product"	"cervical	136	144	Multi"	"stroma markers	215	229	Gene_or_gene_product"	"alpha - smooth muscle actin	231	258	Gene_or_gene_product"	"alpha - SMA	261	272	Gene_or_gene_product"	"desmin	278	284	Gene_or_gene_product"	"[{""token"": ""human"", ""start_span"": 41, ""end_span"": 46, ""type"": ""Organism""}, {""token"": ""surgical specimens"", ""start_span"": 47, ""end_span"": 65, ""type"": ""Cancer""}, {""token"": ""TSP - 1"", ""start_span"": 102, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}, {""token"": ""cervical"", ""start_span"": 136, ""end_span"": 144, ""type"": ""Multi""}, {""token"": ""stroma markers"", ""start_span"": 215, ""end_span"": 229, ""type"": ""Gene_or_gene_product""}, {""token"": ""alpha - smooth muscle actin"", ""start_span"": 231, ""end_span"": 258, ""type"": ""Gene_or_gene_product""}, {""token"": ""alpha - SMA"", ""start_span"": 261, ""end_span"": 272, ""type"": ""Gene_or_gene_product""}, {""token"": ""desmin"", ""start_span"": 278, ""end_span"": 284, ""type"": ""Gene_or_gene_product""}]"
PURPOSE: We prepared tumor endothelium targeted cRGD - modified heparin derivative ( cRGD - HL) by coupling heparin - lithocholic acid ( HL) with cRGDyK, and evaluated inhibition effects of cRGD - HL on angiogenesis and tumor growth.	"tumor endothelium	21	38	Tissue"	"cRGD - modified heparin derivative	48	82	Chemical"	"cRGD - HL	85	94	Chemical"	"heparin - lithocholic acid	108	134	Chemical"	"HL	137	139	Chemical"	"cRGDyK	146	152	Chemical"	"cRGD - HL	190	199	Chemical"	"tumor	220	225	Cancer"	"[{""token"": ""tumor endothelium"", ""start_span"": 21, ""end_span"": 38, ""type"": ""Tissue""}, {""token"": ""cRGD - modified heparin derivative"", ""start_span"": 48, ""end_span"": 82, ""type"": ""Chemical""}, {""token"": ""cRGD - HL"", ""start_span"": 85, ""end_span"": 94, ""type"": ""Chemical""}, {""token"": ""heparin - lithocholic acid"", ""start_span"": 108, ""end_span"": 134, ""type"": ""Chemical""}, {""token"": ""HL"", ""start_span"": 137, ""end_span"": 139, ""type"": ""Chemical""}, {""token"": ""cRGDyK"", ""start_span"": 146, ""end_span"": 152, ""type"": ""Chemical""}, {""token"": ""cRGD - HL"", ""start_span"": 190, ""end_span"": 199, ""type"": ""Chemical""}, {""token"": ""tumor"", ""start_span"": 220, ""end_span"": 225, ""type"": ""Cancer""}]"
The cell autonomous function of p53 in melanocytes is not well described, however, the balance of the evidence suggests that p53 is an effective tumor suppressor and the myriad of mechanisms by which the p53 pathway may be dysregulated in tumors attests to it importance as a tumor suppressor.	"cell	4	8	Cell"	"p53	32	35	Gene_or_gene_product"	"melanocytes	39	50	Cell"	"p53	125	128	Gene_or_gene_product"	"tumor	145	150	Cancer"	"p53	204	207	Gene_or_gene_product"	"tumors	239	245	Cancer"	"tumor	276	281	Cancer"	"[{""token"": ""cell"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Cell""}, {""token"": ""p53"", ""start_span"": 32, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""melanocytes"", ""start_span"": 39, ""end_span"": 50, ""type"": ""Cell""}, {""token"": ""p53"", ""start_span"": 125, ""end_span"": 128, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 145, ""end_span"": 150, ""type"": ""Cancer""}, {""token"": ""p53"", ""start_span"": 204, ""end_span"": 207, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumors"", ""start_span"": 239, ""end_span"": 245, ""type"": ""Cancer""}, {""token"": ""tumor"", ""start_span"": 276, ""end_span"": 281, ""type"": ""Cancer""}]"
Oxygen consumption of HepG2 cells supported by either pyruvate / malate or succinate was inhibited when cells were pre - incubated with 3 - BrPA in glucose - free medium.	"Oxygen	0	6	Chemical"	"HepG2 cells	22	33	Cell"	"pyruvate	54	62	Chemical"	"malate	65	71	Chemical"	"succinate	75	84	Chemical"	"cells	104	109	Cell"	"3 - BrPA	136	144	Chemical"	"glucose	148	155	Chemical"	"[{""token"": ""Oxygen"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Chemical""}, {""token"": ""HepG2 cells"", ""start_span"": 22, ""end_span"": 33, ""type"": ""Cell""}, {""token"": ""pyruvate"", ""start_span"": 54, ""end_span"": 62, ""type"": ""Chemical""}, {""token"": ""malate"", ""start_span"": 65, ""end_span"": 71, ""type"": ""Chemical""}, {""token"": ""succinate"", ""start_span"": 75, ""end_span"": 84, ""type"": ""Chemical""}, {""token"": ""cells"", ""start_span"": 104, ""end_span"": 109, ""type"": ""Cell""}, {""token"": ""3 - BrPA"", ""start_span"": 136, ""end_span"": 144, ""type"": ""Chemical""}, {""token"": ""glucose"", ""start_span"": 148, ""end_span"": 155, ""type"": ""Chemical""}]"
An increase in oligomycin - independent respiration was observed in HepG2 cells treated with 3 - BrPA only when incubated in glucose - supplemented medium, indicating that 3 - BrPA induces mitochondrial proton leakage as well as blocking the electron transport system.	"oligomycin	15	25	Chemical"	"HepG2 cells	68	79	Cell"	"3 - BrPA	93	101	Chemical"	"glucose	125	132	Chemical"	"3 - BrPA	172	180	Chemical"	"mitochondrial	189	202	Cellular_component"	"proton	203	209	Chemical"	"electron	242	250	Chemical"	"[{""token"": ""oligomycin"", ""start_span"": 15, ""end_span"": 25, ""type"": ""Chemical""}, {""token"": ""HepG2 cells"", ""start_span"": 68, ""end_span"": 79, ""type"": ""Cell""}, {""token"": ""3 - BrPA"", ""start_span"": 93, ""end_span"": 101, ""type"": ""Chemical""}, {""token"": ""glucose"", ""start_span"": 125, ""end_span"": 132, ""type"": ""Chemical""}, {""token"": ""3 - BrPA"", ""start_span"": 172, ""end_span"": 180, ""type"": ""Chemical""}, {""token"": ""mitochondrial"", ""start_span"": 189, ""end_span"": 202, ""type"": ""Cellular_component""}, {""token"": ""proton"", ""start_span"": 203, ""end_span"": 209, ""type"": ""Chemical""}, {""token"": ""electron"", ""start_span"": 242, ""end_span"": 250, ""type"": ""Chemical""}]"
All of these results indicate that Akt / mTOR - dependent translation of HIF - 1alpha plays a critical role in the postirradiation up - regulation of intratumoral HIF - 1 activity in response to radiation - induced alterations of glucose and oxygen availability in a solid tumor.	"Akt	35	38	Gene_or_gene_product"	"mTOR	41	45	Gene_or_gene_product"	"HIF - 1alpha	73	85	Gene_or_gene_product"	"intratumoral	150	162	Cancer"	"HIF - 1	163	170	Gene_or_gene_product"	"glucose	230	237	Chemical"	"oxygen	242	248	Chemical"	"solid tumor	267	278	Cancer"	"[{""token"": ""Akt"", ""start_span"": 35, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 41, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""HIF - 1alpha"", ""start_span"": 73, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}, {""token"": ""intratumoral"", ""start_span"": 150, ""end_span"": 162, ""type"": ""Cancer""}, {""token"": ""HIF - 1"", ""start_span"": 163, ""end_span"": 170, ""type"": ""Gene_or_gene_product""}, {""token"": ""glucose"", ""start_span"": 230, ""end_span"": 237, ""type"": ""Chemical""}, {""token"": ""oxygen"", ""start_span"": 242, ""end_span"": 248, ""type"": ""Chemical""}, {""token"": ""solid tumor"", ""start_span"": 267, ""end_span"": 278, ""type"": ""Cancer""}]"
We used microdialysis to sample IL - 8 in normal human breast tissue in situ in pre - and postmenopausal women, preoperatively in breast cancers of women, and in experimental breast cancer in mice.	"IL - 8	32	38	Gene_or_gene_product"	"human	49	54	Organism"	"breast tissue	55	68	Tissue"	"women	105	110	Organism"	"breast cancers	130	144	Cancer"	"women	148	153	Organism"	"breast cancer	175	188	Cancer"	"mice	192	196	Organism"	"[{""token"": ""IL - 8"", ""start_span"": 32, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""human"", ""start_span"": 49, ""end_span"": 54, ""type"": ""Organism""}, {""token"": ""breast tissue"", ""start_span"": 55, ""end_span"": 68, ""type"": ""Tissue""}, {""token"": ""women"", ""start_span"": 105, ""end_span"": 110, ""type"": ""Organism""}, {""token"": ""breast cancers"", ""start_span"": 130, ""end_span"": 144, ""type"": ""Cancer""}, {""token"": ""women"", ""start_span"": 148, ""end_span"": 153, ""type"": ""Organism""}, {""token"": ""breast cancer"", ""start_span"": 175, ""end_span"": 188, ""type"": ""Cancer""}, {""token"": ""mice"", ""start_span"": 192, ""end_span"": 196, ""type"": ""Organism""}]"
In experimental breast cancer, estradiol increased IL - 8 whereas the anti - estrogen tamoxifen inhibited the secretion of IL - 8 both in vitro and extracellularly in vivo in tumors of nude mice.	"breast cancer	16	29	Cancer"	"estradiol	31	40	Chemical"	"IL - 8	51	57	Gene_or_gene_product"	"estrogen	77	85	Chemical"	"tamoxifen	86	95	Chemical"	"IL - 8	123	129	Gene_or_gene_product"	"tumors	175	181	Cancer"	"nude mice	185	194	Organism"	"[{""token"": ""breast cancer"", ""start_span"": 16, ""end_span"": 29, ""type"": ""Cancer""}, {""token"": ""estradiol"", ""start_span"": 31, ""end_span"": 40, ""type"": ""Chemical""}, {""token"": ""IL - 8"", ""start_span"": 51, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""estrogen"", ""start_span"": 77, ""end_span"": 85, ""type"": ""Chemical""}, {""token"": ""tamoxifen"", ""start_span"": 86, ""end_span"": 95, ""type"": ""Chemical""}, {""token"": ""IL - 8"", ""start_span"": 123, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumors"", ""start_span"": 175, ""end_span"": 181, ""type"": ""Cancer""}, {""token"": ""nude mice"", ""start_span"": 185, ""end_span"": 194, ""type"": ""Organism""}]"
Exposure of wild - type primary mouse cerebral endothelial cells to the CD47 ligand thrombospondin 1 ( TSP - 1) induced an increasing amount of cell death, whereas cytotoxicity was significantly decreased in cerebral endothelial cells derived from CD47 knockout mice.	"mouse	32	37	Organism"	"cerebral endothelial cells	38	64	Cell"	"CD47	72	76	Gene_or_gene_product"	"thrombospondin 1	84	100	Gene_or_gene_product"	"TSP - 1	103	110	Gene_or_gene_product"	"cell	144	148	Cell"	"cerebral endothelial cells	208	234	Cell"	"CD47	248	252	Gene_or_gene_product"	"[{""token"": ""mouse"", ""start_span"": 32, ""end_span"": 37, ""type"": ""Organism""}, {""token"": ""cerebral endothelial cells"", ""start_span"": 38, ""end_span"": 64, ""type"": ""Cell""}, {""token"": ""CD47"", ""start_span"": 72, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""thrombospondin 1"", ""start_span"": 84, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSP - 1"", ""start_span"": 103, ""end_span"": 110, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 144, ""end_span"": 148, ""type"": ""Cell""}, {""token"": ""cerebral endothelial cells"", ""start_span"": 208, ""end_span"": 234, ""type"": ""Cell""}, {""token"": ""CD47"", ""start_span"": 248, ""end_span"": 252, ""type"": ""Gene_or_gene_product""}]"
A putative progestin - response element was identified in the human TSP - 1 promoter, which is consistent with the hypothesis that a progestin - PR complex might directly regulate transcription of the TSP - 1 gene in human cells.	"progestin	11	20	Chemical"	"human	62	67	Organism"	"TSP - 1	68	75	Gene_or_gene_product"	"progestin	133	142	Chemical"	"PR	145	147	Gene_or_gene_product"	"TSP - 1	201	208	Gene_or_gene_product"	"human	217	222	Organism"	"cells	223	228	Cell"	"[{""token"": ""progestin"", ""start_span"": 11, ""end_span"": 20, ""type"": ""Chemical""}, {""token"": ""human"", ""start_span"": 62, ""end_span"": 67, ""type"": ""Organism""}, {""token"": ""TSP - 1"", ""start_span"": 68, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""progestin"", ""start_span"": 133, ""end_span"": 142, ""type"": ""Chemical""}, {""token"": ""PR"", ""start_span"": 145, ""end_span"": 147, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSP - 1"", ""start_span"": 201, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}, {""token"": ""human"", ""start_span"": 217, ""end_span"": 222, ""type"": ""Organism""}, {""token"": ""cells"", ""start_span"": 223, ""end_span"": 228, ""type"": ""Cell""}]"
Furthermore, overexpression of TLX in Ink4a / Arf ( - / -) astrocytes inhibited cell migration and invasion and promoted neurosphere formation and Nestin expression, which are hallmark characteristics of glioma stem cells, under stem cell culture conditions.	"TLX	31	34	Gene_or_gene_product"	"Ink4a	38	43	Gene_or_gene_product"	"Arf	46	49	Gene_or_gene_product"	"cell	80	84	Cell"	"neurosphere	121	132	Cell"	"Nestin	147	153	Gene_or_gene_product"	"glioma stem cells	204	221	Cell"	"stem cell	229	238	Cell"	"[{""token"": ""TLX"", ""start_span"": 31, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ink4a"", ""start_span"": 38, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""Arf"", ""start_span"": 46, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Cell""}, {""token"": ""neurosphere"", ""start_span"": 121, ""end_span"": 132, ""type"": ""Cell""}, {""token"": ""Nestin"", ""start_span"": 147, ""end_span"": 153, ""type"": ""Gene_or_gene_product""}, {""token"": ""glioma stem cells"", ""start_span"": 204, ""end_span"": 221, ""type"": ""Cell""}, {""token"": ""stem cell"", ""start_span"": 229, ""end_span"": 238, ""type"": ""Cell""}]"
Adult mutants became sterile males due to the meiotic arrest of spermatocytes, which then died by apoptosis, followed by neoplastic proliferation of gonad somatic cells that was similar to neoplasia observed in ageing dead end ( dnd) - knockdown males, which lack germ cells.	"Adult mutants	0	13	Organism"	"spermatocytes	64	77	Cell"	"neoplastic	121	131	Cancer"	"gonad somatic cells	149	168	Cell"	"neoplasia	189	198	Pathological_formation"	"dead end	218	226	Gene_or_gene_product"	"dnd	229	232	Gene_or_gene_product"	"germ cells	264	274	Cell"	"[{""token"": ""Adult mutants"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Organism""}, {""token"": ""spermatocytes"", ""start_span"": 64, ""end_span"": 77, ""type"": ""Cell""}, {""token"": ""neoplastic"", ""start_span"": 121, ""end_span"": 131, ""type"": ""Cancer""}, {""token"": ""gonad somatic cells"", ""start_span"": 149, ""end_span"": 168, ""type"": ""Cell""}, {""token"": ""neoplasia"", ""start_span"": 189, ""end_span"": 198, ""type"": ""Pathological_formation""}, {""token"": ""dead end"", ""start_span"": 218, ""end_span"": 226, ""type"": ""Gene_or_gene_product""}, {""token"": ""dnd"", ""start_span"": 229, ""end_span"": 232, ""type"": ""Gene_or_gene_product""}, {""token"": ""germ cells"", ""start_span"": 264, ""end_span"": 274, ""type"": ""Cell""}]"
The expression of ARD1 was augmented by treatment with synthetic androgen ( R1881) unless AR is deficient or is inhibited by AR - specific siRNA or androgen inhibitor bicalutamide ( Casodex).	"ARD1	18	22	Gene_or_gene_product"	"androgen	65	73	Chemical"	"R1881	76	81	Chemical"	"AR	90	92	Gene_or_gene_product"	"AR	125	127	Gene_or_gene_product"	"androgen	148	156	Chemical"	"bicalutamide	167	179	Chemical"	"Casodex	182	189	Chemical"	"[{""token"": ""ARD1"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""androgen"", ""start_span"": 65, ""end_span"": 73, ""type"": ""Chemical""}, {""token"": ""R1881"", ""start_span"": 76, ""end_span"": 81, ""type"": ""Chemical""}, {""token"": ""AR"", ""start_span"": 90, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""AR"", ""start_span"": 125, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""androgen"", ""start_span"": 148, ""end_span"": 156, ""type"": ""Chemical""}, {""token"": ""bicalutamide"", ""start_span"": 167, ""end_span"": 179, ""type"": ""Chemical""}, {""token"": ""Casodex"", ""start_span"": 182, ""end_span"": 189, ""type"": ""Chemical""}]"
The activity of type IV collagenase, which enables tumor cells to degrade collagen type IV found in the subendothelial basement membrane, has been correlated with the metastatic potential in several tumor types, including the rat 13762NF mammary adenocarcinoma cell line and its clones.	"type IV collagenase	16	35	Gene_or_gene_product"	"tumor cells	51	62	Cell"	"collagen type IV	74	90	Gene_or_gene_product"	"subendothelial basement membrane	104	136	Cellular_component"	"tumor	199	204	Cancer"	"rat	226	229	Organism"	"13762NF mammary adenocarcinoma cell line	230	270	Cell"	"clones	279	285	Cell"	"[{""token"": ""type IV collagenase"", ""start_span"": 16, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor cells"", ""start_span"": 51, ""end_span"": 62, ""type"": ""Cell""}, {""token"": ""collagen type IV"", ""start_span"": 74, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""subendothelial basement membrane"", ""start_span"": 104, ""end_span"": 136, ""type"": ""Cellular_component""}, {""token"": ""tumor"", ""start_span"": 199, ""end_span"": 204, ""type"": ""Cancer""}, {""token"": ""rat"", ""start_span"": 226, ""end_span"": 229, ""type"": ""Organism""}, {""token"": ""13762NF mammary adenocarcinoma cell line"", ""start_span"": 230, ""end_span"": 270, ""type"": ""Cell""}, {""token"": ""clones"", ""start_span"": 279, ""end_span"": 285, ""type"": ""Cell""}]"
Cells of the highly metastatic lung - colonizing clone MTF7. T35. 3, derived from the 13762NF cell line, were treated for 3 days with 0. 1, 1, or 10 microM all - trans - RA, harvested, and seeded on [ 3H] proline - labeled extracellular matrix deposited by cultured rat lung endothelial cells or on a film of purified [ 3H] proline - labeled type IV collagen.	"Cells	0	5	Cell"	"lung	31	35	Organ"	"13762NF cell line	86	103	Cell"	"all - trans - RA	156	172	Chemical"	"extracellular matrix	223	243	Cellular_component"	"rat	266	269	Organism"	"lung endothelial cells	270	292	Cell"	"type IV collagen	342	358	Gene_or_gene_product"	"[{""token"": ""Cells"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Cell""}, {""token"": ""lung"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Organ""}, {""token"": ""13762NF cell line"", ""start_span"": 86, ""end_span"": 103, ""type"": ""Cell""}, {""token"": ""all - trans - RA"", ""start_span"": 156, ""end_span"": 172, ""type"": ""Chemical""}, {""token"": ""extracellular matrix"", ""start_span"": 223, ""end_span"": 243, ""type"": ""Cellular_component""}, {""token"": ""rat"", ""start_span"": 266, ""end_span"": 269, ""type"": ""Organism""}, {""token"": ""lung endothelial cells"", ""start_span"": 270, ""end_span"": 292, ""type"": ""Cell""}, {""token"": ""type IV collagen"", ""start_span"": 342, ""end_span"": 358, ""type"": ""Gene_or_gene_product""}]"
In examining the metabolic basis for selenoperoxidase - dependent resistance, we found that glucose - replete Se ( -) cells reduce t - BuOOH to t - butanol far more slowly than Se ( +) cells, the ratio of the first - order rate constants approximating that of the GPX activities ( L1210 cells) or PHGPX activities ( K562 cells).	"selenoperoxidase	37	53	Gene_or_gene_product"	"glucose	92	99	Chemical"	"t - BuOOH	131	140	Chemical"	"t - butanol	144	155	Chemical"	"GPX	264	267	Gene_or_gene_product"	"L1210 cells	281	292	Cell"	"PHGPX	297	302	Gene_or_gene_product"	"K562 cells	316	326	Cell"	"[{""token"": ""selenoperoxidase"", ""start_span"": 37, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""glucose"", ""start_span"": 92, ""end_span"": 99, ""type"": ""Chemical""}, {""token"": ""t - BuOOH"", ""start_span"": 131, ""end_span"": 140, ""type"": ""Chemical""}, {""token"": ""t - butanol"", ""start_span"": 144, ""end_span"": 155, ""type"": ""Chemical""}, {""token"": ""GPX"", ""start_span"": 264, ""end_span"": 267, ""type"": ""Gene_or_gene_product""}, {""token"": ""L1210 cells"", ""start_span"": 281, ""end_span"": 292, ""type"": ""Cell""}, {""token"": ""PHGPX"", ""start_span"": 297, ""end_span"": 302, ""type"": ""Gene_or_gene_product""}, {""token"": ""K562 cells"", ""start_span"": 316, ""end_span"": 326, ""type"": ""Cell""}]"
Interestingly, crossing of cyclin D1 transgenic mice with E mu L - myc transgenics that express their transgene in both B - and T - cells but predominantly develop T - cell tumours leads in double transgenics exclusively to B - cell neoplasia.	"cyclin D1	27	36	Gene_or_gene_product"	"E mu	58	62	Gene_or_gene_product"	"L - myc	63	70	Gene_or_gene_product"	"B -	120	123	Cell"	"T - cells	128	137	Cell"	"T - cell tumours	164	180	Cancer"	"transgenics	197	208	Organism"	"B - cell neoplasia	224	242	Cell"	"[{""token"": ""cyclin D1"", ""start_span"": 27, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""E mu"", ""start_span"": 58, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""L - myc"", ""start_span"": 63, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}, {""token"": ""B -"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Cell""}, {""token"": ""T - cells"", ""start_span"": 128, ""end_span"": 137, ""type"": ""Cell""}, {""token"": ""T - cell tumours"", ""start_span"": 164, ""end_span"": 180, ""type"": ""Cancer""}, {""token"": ""transgenics"", ""start_span"": 197, ""end_span"": 208, ""type"": ""Organism""}, {""token"": ""B - cell neoplasia"", ""start_span"": 224, ""end_span"": 242, ""type"": ""Cell""}]"
Little difference was observed in their transforming efficiency ( 0. 2 - 0. 3 transformants / micrograms DNA) between the combinations of oncogenes applied but a tendency was noted that cells transfected with ras or src in combination with myc developed the capacity to grow for a longer period and differentiated at a later stage than those transfected solely with ras or src.	"transformants	78	91	Cell"	"DNA	105	108	Cellular_component"	"cells	186	191	Cell"	"ras	209	212	Gene_or_gene_product"	"src	216	219	Gene_or_gene_product"	"myc	240	243	Gene_or_gene_product"	"ras	366	369	Gene_or_gene_product"	"src	373	376	Gene_or_gene_product"	"[{""token"": ""transformants"", ""start_span"": 78, ""end_span"": 91, ""type"": ""Cell""}, {""token"": ""DNA"", ""start_span"": 105, ""end_span"": 108, ""type"": ""Cellular_component""}, {""token"": ""cells"", ""start_span"": 186, ""end_span"": 191, ""type"": ""Cell""}, {""token"": ""ras"", ""start_span"": 209, ""end_span"": 212, ""type"": ""Gene_or_gene_product""}, {""token"": ""src"", ""start_span"": 216, ""end_span"": 219, ""type"": ""Gene_or_gene_product""}, {""token"": ""myc"", ""start_span"": 240, ""end_span"": 243, ""type"": ""Gene_or_gene_product""}, {""token"": ""ras"", ""start_span"": 366, ""end_span"": 369, ""type"": ""Gene_or_gene_product""}, {""token"": ""src"", ""start_span"": 373, ""end_span"": 376, ""type"": ""Gene_or_gene_product""}]"
By introducing a cDNA library derived from rat embryonic fibroblast cells, we isolated several morphologically flat revertants of rat 3Y1 cells transformed by the E6 and E7 genes of human papillomavirus type 18 ( HPV18).	"rat	43	46	Organism"	"embryonic fibroblast cells	47	73	Cell"	"rat	130	133	Organism"	"3Y1 cells	134	143	Cell"	"E6	163	165	Gene_or_gene_product"	"E7	170	172	Gene_or_gene_product"	"human papillomavirus type 18	182	210	Organism"	"HPV18	213	218	Organism"	"[{""token"": ""rat"", ""start_span"": 43, ""end_span"": 46, ""type"": ""Organism""}, {""token"": ""embryonic fibroblast cells"", ""start_span"": 47, ""end_span"": 73, ""type"": ""Cell""}, {""token"": ""rat"", ""start_span"": 130, ""end_span"": 133, ""type"": ""Organism""}, {""token"": ""3Y1 cells"", ""start_span"": 134, ""end_span"": 143, ""type"": ""Cell""}, {""token"": ""E6"", ""start_span"": 163, ""end_span"": 165, ""type"": ""Gene_or_gene_product""}, {""token"": ""E7"", ""start_span"": 170, ""end_span"": 172, ""type"": ""Gene_or_gene_product""}, {""token"": ""human papillomavirus type 18"", ""start_span"": 182, ""end_span"": 210, ""type"": ""Organism""}, {""token"": ""HPV18"", ""start_span"": 213, ""end_span"": 218, ""type"": ""Organism""}]"
